state,P1_FT01,P1_FT02,P1_FT03,P1_PIT01,P1_PIT02,P1_LIT01,P1_TIT01,P1_TIT02,P2_SIT01,P2_VT01,P3_FIT01,P3_LIT01,P3_PIT01,P4_HT_FD,P4_HT_LD,P4_HT_PO,P4_HT_PS,P4_ST_FD,P4_ST_LD,P4_ST_PO,P4_ST_PS,P4_ST_PT01,P4_ST_TT01
"(np.float64(15.0), np.float64(0.0), np.float64(50.0), np.float64(10.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.3908260302069737,0.2359686742494872,1.0,0.2994592578780534,0.32640313257505127,1.0,1.0,1.0,0.26309901174715644,0.1861831064702592,0.6589595375722543,0.4995338429983219,0.7630057803468208,0.39119895580831626,0.5374790229349246,0.5316986761141153,0.0,0.1483311579339922,0.4653179190751445,0.45496923363788927,0.0,0.3942755920193921,0.8870967741935484
"(np.float64(15.0), np.float64(25.0), np.float64(50.0), np.float64(10.0), np.float64(50.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.17434210526315785,0.1891447368421053,1.0,0.2763157894736842,0.19901315789473684,1.0,1.0,0.3519736842105263,0.9029605263157895,0.22368421052631582,0.8092105263157895,0.32401315789473684,0.625,0.24177631578947367,0.375,0.375,0.0,0.1266447368421053,0.4375,0.375,0.0,0.11842105263157893,0.14473684210526316
"(np.float64(15.0), np.float64(30.0), np.float64(70.0), np.float64(15.0), np.float64(95.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.22727272727272727,0.20454545454545453,0.7727272727272727,0.7727272727272727,0.20454545454545447,1.0,0.7727272727272727,0.7727272727272727,0.8863636363636364,0.5227272727272727,0.7045454545454546,1.0,0.11363636363636365,0.09090909090909094,1.0,1.0,1.0,0.36363636363636365,0.8181818181818182,0.9318181818181818,1.0,0.7045454545454546,0.7727272727272727
"(np.float64(15.0), np.float64(20.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.9859154929577465,0.4528710725893824,0.7540628385698809,0.8309859154929577,0.34777898158179854,1.0,1.0,1.0,0.5157096424702059,0.21668472372697722,0.7258938244853739,1.0,0.647887323943662,0.3531960996749729,0.49295774647887325,0.5352112676056338,1.0,0.27735644637053086,0.47887323943661975,0.5211267605633803,1.0,0.7746478873239436,0.8309859154929577
"(np.float64(10.0), np.float64(10.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.5,0.5,0.75,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.75,0.75,0.5,0.75,1.0,0.5,0.5,0.25,1.0,0.75,0.5
"(np.float64(25.0), np.float64(0.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.1907738095238095,0.2972619047619047,0.9777380952380953,0.44333333333333336,0.3954761904761905,1.0,0.8392857142857143,0.8392857142857143,0.7060714285714286,0.11607142857142858,0.21541666666666665,1.0,0.4932142857142857,0.3707142857142857,0.3017261904761905,0.41333333333333333,1.0,0.1529166666666667,0.412202380952381,0.3236904761904762,1.0,0.2603571428571429,0.7858333333333334
"(np.float64(10.0), np.float64(35.0), np.float64(65.0), np.float64(15.0), np.float64(90.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.9795918367346939,0.4625850340136054,0.8775510204081632,0.8163265306122449,0.15306122448979592,1.0,1.0,0.7108843537414966,0.46768707482993194,0.34353741496598644,0.28061224489795916,0.8333333333333334,0.5714285714285714,0.37755102040816324,0.5714285714285714,0.5714285714285714,1.0,0.2602040816326531,0.32653061224489793,0.32653061224489793,1.0,0.34523809523809523,1.0
"(np.float64(20.0), np.float64(25.0), np.float64(50.0), np.float64(5.0), np.float64(50.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
"(np.float64(80.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(85.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.4230769230769231,1.0,0.825,0.85,1.0,1.0,1.0,0.7480769230769231,0.49230769230769234,0.6153846153846154,1.0,1.0,0.65,0.875,0.85,0.0,0.5480769230769231,1.0,1.0,0.0,0.0,0.0
"(np.float64(95.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.3391304347826086,0.6956521739130435,1.0,0.14782608695652177,1.0,1.0,1.0,0.5565217391304348,0.34782608695652173,1.0,1.0,1.0,0.9565217391304348,0.5652173913043479,1.0,0.0,0.7565217391304349,0.5652173913043479,1.0,0.0,1.0,0.0
"(np.float64(40.0), np.float64(0.0), np.float64(50.0), np.float64(5.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.7727272727272727,0.8181818181818181,1.0,0.8181818181818181,0.8636363636363636,1.0,1.0,1.0,0.6237373737373737,0.3535353535353536,0.6111111111111112,1.0,0.9090909090909091,0.23484848484848486,0.18181818181818177,0.36111111111111116,0.0,0.2575757575757575,0.5404040404040404,0.44696969696969696,0.0,0.5176767676767677,1.0
"(np.float64(15.0), np.float64(15.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.1739130434782609,0.2989505247376312,0.7187406296851575,0.27316341829085455,0.07466266866566718,0.7586206896551724,0.9478260869565217,0.6296851574212893,0.4539730134932534,0.27556221889055466,0.49295352323838076,0.5406296851574213,0.7454272863568215,0.34542728635682163,0.4818590704647676,0.4467766116941529,0.2413793103448276,0.09475262368815596,0.1793103448275862,0.21019490254872564,0.2413793103448276,0.09715142428785606,0.9478260869565217
"(np.float64(15.0), np.float64(40.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.2721192611807357,0.18186079944994843,0.6237897302872144,0.1554208207019408,0.0740944463543457,0.6998468606431854,0.8285714285714286,0.40405663030909145,0.7978935525205488,0.1960246273088102,0.16935337687908242,0.31271056661562024,0.6453792543050911,0.19096165265493636,0.2119573710035316,0.24412913710660378,0.41347626339969373,0.03327186923774095,0.1723411569834672,0.20964465418633,0.41347626339969373,0.07234428227646342,0.8209144607306935
"(np.float64(95.0), np.float64(0.0), np.float64(50.0), np.float64(10.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.5995955510616784,0.4567745197168857,1.0,1.0,0.36223458038422646,1.0,1.0,1.0,0.795247724974722,0.20930232558139536,0.4883720930232558,1.0,1.0,0.18478260869565222,0.4130434782608695,0.5,0.0,0.14155712841253798,0.2717391304347826,0.44565217391304346,0.0,0.358695652173913,1.0
"(np.float64(15.0), np.float64(10.0), np.float64(50.0), np.float64(10.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.6333333333333334,0.9166666666666666,1.0,0.7222222222222222,0.6055555555555556,1.0,1.0,1.0,0.49444444444444446,0.6,0.5,1.0,1.0,0.5166666666666666,0.38888888888888884,0.8888888888888888,0.0,0.4611111111111111,0.6666666666666666,0.4444444444444444,0.0,0.0,0.9444444444444444
"(np.float64(30.0), np.float64(0.0), np.float64(50.0), np.float64(10.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.35263796240145545,0.5776228016979987,1.0,0.5939963614311703,0.6306852637962401,1.0,1.0,1.0,0.5215281989084293,0.29896907216494845,0.8041237113402062,0.8529411764705882,0.5808065494238932,0.5671619163129169,0.6687386294724076,0.5686779866585809,0.0,0.20497271073377799,0.48771983020012133,0.701182534869618,0.0,0.2801697998787143,1.0
"(np.float64(25.0), np.float64(0.0), np.float64(65.0), np.float64(15.0), np.float64(95.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.23711340206185572,0.6981443298969072,0.9175257731958762,0.28865979381443296,0.8169072164948454,1.0,1.0,0.9175257731958762,0.7228865979381442,0.28865979381443296,0.6,0.9175257731958762,0.6,0.27835051546391754,0.6,0.6,0.08247422680412371,0.12494845360824741,0.6,0.6,0.08247422680412371,0.23958762886597934,0.9496907216494845
"(np.float64(10.0), np.float64(5.0), np.float64(50.0), np.float64(10.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.9642857142857143,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,0.8571428571428572,0.4642857142857143,0.5714285714285714,1.0,0.6428571428571428,0.75,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0
"(np.float64(15.0), np.float64(30.0), np.float64(50.0), np.float64(10.0), np.float64(35.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.7976190476190476,0.25,1.0,0.7857142857142857,0.49999999999999994,1.0,1.0,1.0,0.4642857142857143,0.2619047619047619,0.7857142857142857,0.6666666666666666,0.7380952380952381,0.45238095238095233,0.3571428571428571,0.3928571428571429,0.0,0.1428571428571429,0.5952380952380952,0.6428571428571429,0.0,0.3928571428571429,0.8690476190476191
"(np.float64(15.0), np.float64(65.0), np.float64(65.0), np.float64(15.0), np.float64(80.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.33333333333333337,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"(np.float64(15.0), np.float64(20.0), np.float64(65.0), np.float64(15.0), np.float64(90.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.47058823529411764,0.7058823529411764,0.5882352941176471,1.0,0.9411764705882353,1.0,1.0,1.0,0.7647058823529411,0.47058823529411764,0.5882352941176471,1.0,1.0,0.4117647058823529,0.5882352941176471,1.0,1.0,0.8235294117647058,0.8823529411764706,1.0,1.0,0.9411764705882353,1.0
"(np.float64(65.0), np.float64(0.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.8736969696969697,0.1752727272727273,0.488,0.832,0.2373333333333333,0.512,0.952,1.0,0.9056969696969698,0.14109090909090904,0.312,0.616,0.4545454545454546,0.3170909090909091,0.37745454545454543,0.39345454545454545,0.696,0.22036363636363637,0.488,0.45599999999999996,0.696,0.7044848484848485,0.544
"(np.float64(0.0), np.float64(95.0), np.float64(65.0), np.float64(15.0), np.float64(95.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.5802226845128285,0.17142128194057382,0.9876712328767123,0.5004775549188156,0.023787468435582423,0.9876712328767123,0.4815009616516859,0.32902879721578937,0.5411796260679567,0.34953225785348874,0.5921680993314231,0.5982821106619042,0.48212897907916946,0.17679606442412105,0.3011932331122188,0.35131818241289525,1.0,0.04711962423623928,0.12451884706467276,0.1520652614776727,1.0,0.43392079130195865,0.3752443380303804
"(np.float64(15.0), np.float64(25.0), np.float64(50.0), np.float64(5.0), np.float64(55.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.8,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.30000000000000004,1.0,1.0,1.0,0.3,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.25,1.0
"(np.float64(60.0), np.float64(0.0), np.float64(65.0), np.float64(15.0), np.float64(95.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.7545045045045045,0.17117117117117114,1.0,1.0,0.28828828828828823,1.0,1.0,1.0,1.0,0.3513513513513513,1.0,1.0,1.0,0.3986486486486487,1.0,1.0,0.0,0.2972972972972973,0.6216216216216216,0.45945945945945943,0.0,0.509009009009009,0.918918918918919
"(np.float64(35.0), np.float64(0.0), np.float64(50.0), np.float64(5.0), np.float64(50.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.75,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.8333333333333334,1.0
"(np.float64(15.0), np.float64(95.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.44355783109561797,0.09828699038644839,0.31316212315150194,0.7713445355265667,0.12690977423132438,0.4930417495029821,0.5753424657534246,0.7181295786922302,0.7492578773931752,0.18780467877665513,0.532803180914513,0.9880715705765407,0.39306625997440015,0.15248236607750754,0.13916500994035785,0.12290639723304009,0.7475149105367793,0.10043846509981202,0.23423840518532638,0.2164002287643999,0.7475149105367793,0.4258830578174787,0.5753424657534246
"(np.float64(15.0), np.float64(20.0), np.float64(50.0), np.float64(10.0), np.float64(50.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.2833333333333333,0.30000000000000004,1.0,0.3,0.6,1.0,1.0,0.4833333333333334,0.95,0.3944444444444445,0.8388888888888888,0.31111111111111117,0.65,0.4,0.65,0.65,0.0,0.2777777777777778,0.65,0.65,0.0,0.14444444444444438,0.15000000000000002
"(np.float64(90.0), np.float64(0.0), np.float64(55.0), np.float64(10.0), np.float64(55.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.5099715099715101,0.14102564102564108,0.5142450142450142,0.4387464387464387,0.16809116809116809,1.0,1.0,1.0,0.6210826210826211,0.2962962962962963,1.0,1.0,1.0,0.9259259259259259,1.0,1.0,0.0,0.25783475783475784,1.0,1.0,0.0,0.8148148148148148,0.0
"(np.float64(15.0), np.float64(0.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.43829787234042555,0.32307692307692304,0.9307692307692308,0.49001636661211134,0.33142389525368243,0.9307692307692308,0.5957446808510638,0.5957446808510638,0.8918166939443535,0.12667757774140753,0.6623567921440261,0.5538461538461539,0.5531914893617021,0.39345335515548285,0.6,0.5556464811783961,0.9307692307692308,0.1090016366612111,0.5610474631751228,0.6153846153846154,0.9307692307692308,0.25826513911620297,0.4880523731587562
"(np.float64(40.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(50.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.5263157894736842,0.9473684210526316,1.0,1.0,1.0,1.0,1.0,1.0,0.7894736842105263,0.3157894736842105,0.631578947368421,1.0,1.0,0.42105263157894735,0.0,1.0,0.0,0.15789473684210525,1.0,1.0,0.0,1.0,0.0
"(np.float64(60.0), np.float64(0.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.668918918918919,0.4516358463726885,0.4189189189189189,0.40007112375533427,0.28413940256045517,0.4189189189189189,0.9797297297297297,1.0,0.8662873399715505,0.1842105263157895,0.4935988620199146,0.7635135135135135,0.28413940256045517,0.32183499288762446,0.5003556187766713,0.5003556187766713,0.6554054054054054,0.25426742532005686,0.5202702702702703,0.46621621621621623,0.6554054054054054,0.2446657183499289,0.42567567567567566
"(np.float64(15.0), np.float64(40.0), np.float64(65.0), np.float64(15.0), np.float64(90.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.746415770609319,0.19713261648745517,0.532258064516129,0.6980286738351255,0.4578853046594983,0.6129032258064516,1.0,0.7222222222222222,0.5770609318996416,0.25985663082437277,0.43279569892473113,0.6577060931899641,0.6666666666666666,0.13261648745519716,0.2338709677419355,0.28853046594982074,0.6290322580645161,0.16039426523297493,0.23028673835125446,0.2168458781362007,0.6290322580645161,0.25,1.0
"(np.float64(100.0), np.float64(0.0), np.float64(55.0), np.float64(10.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.7699515790711807,0.13155985963811723,0.9215463331438317,0.4351022328517379,0.18523455725235738,0.7436043206367254,0.5539197428005724,0.5533512379682813,0.4572739213110898,0.5518613632353806,0.9937464468447982,0.8669698692438885,0.984650369528141,0.49971574758385445,0.6668561682774303,0.7930642410460489,0.0,0.140675540569681,0.9467565819137049,0.9632432220501461,0.0,0.28938856325106355,0.5527827331359904
"(np.float64(90.0), np.float64(0.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.5035935149590507,0.27260571619588836,0.5233160621761659,0.32018496852192324,0.2924396902334392,0.5129533678756477,0.40860215053763443,0.5913978494623655,0.7924675469385482,0.2325477742492618,0.5425929021115383,0.46654409716418743,0.4989135885007522,0.5155161847456682,0.5875536241573347,0.5186361357178673,0.48704663212435234,0.15872750571062455,0.5988077330213382,0.6729065686110647,0.48704663212435234,0.11393392389548168,0.40860215053763443
"(np.float64(100.0), np.float64(0.0), np.float64(50.0), np.float64(5.0), np.float64(50.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.6179127533366287,0.1975902125556105,0.7276075135936728,0.6786764705882353,0.08442906574394464,0.6581314878892733,0.8640756302521008,0.8889891250617894,0.6797639644092932,0.13439199209095398,0.4823529411764706,0.7716262975778547,0.7122095897182402,0.31660899653979235,0.2823529411764706,0.2975778546712803,0.0,0.1620365793376174,0.4005190311418685,0.41102323282254083,0.0,0.24608255066732573,0.8509268413247651
"(np.float64(15.0), np.float64(35.0), np.float64(65.0), np.float64(15.0), np.float64(90.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.8260869565217391,0.11807878112225945,0.6956521739130435,0.7585470085470085,0.1342437755481234,0.6811594202898551,1.0,0.7115384615384616,0.735042735042735,0.1968599033816425,0.26198439241917504,0.4800260126347083,0.43719806763285024,0.09671125975473793,0.08695652173913049,0.16425120772946855,0.9371980676328503,0.1898922333704942,0.29227053140096615,0.317075436640654,0.9371980676328503,0.3076923076923077,1.0
"(np.float64(10.0), np.float64(45.0), np.float64(65.0), np.float64(15.0), np.float64(85.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.75,0.5,0.75,0.75,0.75,0.75,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.25,1.0,1.0
"(np.float64(70.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(80.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.551829268292683,1.0,1.0,0.27540650406504064,1.0,1.0,1.0,0.9583333333333334,0.32113821138211385,1.0,1.0,0.5121951219512195,0.6829268292682927,1.0,1.0,0.0,0.1747967479674797,1.0,1.0,0.0,0.04878048780487805,0.16666666666666666
"(np.float64(15.0), np.float64(35.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.783068783068783,0.42857142857142855,0.3492063492063492,0.9629629629629629,0.30158730158730157,1.0,1.0,1.0,1.0,0.22751322751322745,1.0,1.0,1.0,0.9259259259259259,0.8148148148148149,0.7777777777777778,1.0,0.2063492063492064,1.0,1.0,1.0,0.8888888888888888,1.0
"(np.float64(15.0), np.float64(35.0), np.float64(50.0), np.float64(5.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.75,0.35714285714285715,0.8333333333333334,0.6666666666666667,0.6309523809523809,0.8333333333333334,1.0,0.8333333333333334,1.0,0.2857142857142857,0.6071428571428571,0.7261904761904763,0.4166666666666667,0.4761904761904762,0.33333333333333337,0.30952380952380953,0.0,0.25,0.761904761904762,0.6785714285714286,0.0,0.75,1.0
"(np.float64(15.0), np.float64(30.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.486458080685585,0.11132670385641524,0.5299539170506913,0.518958687040181,0.09548063707656235,0.43471582181259605,0.6929824561403509,0.5583313121513461,0.8185787048265827,0.21549842347804993,0.2062009863368098,0.1542566092650982,0.43964750586142776,0.0584930067103242,0.17349826178349093,0.15114398900476989,0.6390168970814132,0.06192901608860857,0.15801600776133884,0.14645484679440535,0.6390168970814132,0.4906621392190153,0.6929824561403509
"(np.float64(20.0), np.float64(5.0), np.float64(50.0), np.float64(5.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.6,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.8,1.0,0.0,1.0,1.0
"(np.float64(15.0), np.float64(20.0), np.float64(50.0), np.float64(10.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.392183908045977,0.17287356321839076,1.0,0.344367816091954,0.1266666666666667,1.0,1.0,0.7758620689655172,0.9137931034482758,0.21333333333333337,0.6206896551724138,0.5147126436781609,0.8275862068965517,0.2002298850574713,0.5921839080459771,0.4737931034482759,0.0,0.1363218390804598,0.3995402298850575,0.44252873563218387,0.0,0.16551724137931034,0.6588505747126437
"(np.float64(95.0), np.float64(0.0), np.float64(55.0), np.float64(10.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.775,0.4892857142857143,1.0,1.0,0.2321428571428571,1.0,1.0,1.0,0.6,0.35,0.6392857142857143,0.5,0.6071428571428572,0.30714285714285705,0.1071428571428571,0.0714285714285714,0.0,0.2142857142857143,0.5357142857142857,0.5,0.0,0.8,1.0
"(np.float64(70.0), np.float64(0.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.9324324324324325,0.09459459459459457,0.4864864864864865,0.8986486486486487,0.18243243243243246,0.5135135135135135,0.7837837837837838,1.0,0.75,0.22297297297297292,0.3513513513513513,0.39189189189189183,0.45945945945945943,0.33108108108108114,0.30405405405405406,0.39864864864864863,0.6891891891891891,0.2635135135135135,0.6148648648648649,0.6418918918918919,0.6891891891891891,0.6013513513513514,0.43243243243243246
"(np.float64(50.0), np.float64(0.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.3946316390633924,0.22986864648772132,0.5145631067961165,0.4237578526556253,0.1310679611650486,0.5145631067961165,0.8737864077669902,1.0,0.92175899486008,0.1570531125071388,0.30696744717304403,0.9611650485436893,0.3300970873786408,0.21701884637350077,0.6470588235294117,0.6276413478012564,0.5728155339805825,0.1884637350085665,0.4563106796116505,0.35579668760708166,0.5728155339805825,0.4237578526556253,0.3106796116504854
"(np.float64(40.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(65.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.78328173374613,0.7507739938080495,1.0,0.7647058823529411,1.0,1.0,1.0,1.0,0.6648606811145511,0.19736842105263153,0.5394736842105263,1.0,0.8289473684210527,0.42105263157894735,0.9078947368421053,1.0,0.0,0.19736842105263158,0.7631578947368421,0.5921052631578947,0.0,0.19117647058823528,0.27631578947368424
"(np.float64(20.0), np.float64(30.0), np.float64(50.0), np.float64(10.0), np.float64(50.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.5357142857142857,0.35714285714285715,1.0,0.7857142857142857,0.42857142857142855,1.0,1.0,1.0,0.8571428571428571,0.25,0.8571428571428571,0.4285714285714286,1.0,0.5,1.0,1.0,0.0,0.4642857142857143,1.0,1.0,0.0,0.2857142857142857,0.7857142857142857
"(np.float64(15.0), np.float64(0.0), np.float64(50.0), np.float64(10.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.4075187969924813,0.3571428571428571,1.0,0.5834586466165415,0.34736842105263155,1.0,1.0,1.0,0.4578947368421053,0.22180451127819545,0.7142857142857143,0.4548872180451128,0.9142857142857143,0.48721804511278194,0.34060150375939846,0.4421052631578947,0.0,0.12631578947368416,0.5676691729323309,0.6278195488721805,0.0,0.15789473684210525,0.9473684210526315
"(np.float64(100.0), np.float64(0.0), np.float64(50.0), np.float64(5.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.3194805194805195,0.2016955266955267,0.6584415584415585,0.2356782106782107,0.2900793650793651,0.3155122655122655,0.4107864357864358,0.5481240981240981,0.672077922077922,0.11850649350649356,0.3682539682539683,0.46168831168831176,0.3142857142857143,0.16572871572871573,0.1324314574314574,0.107936507936508,0.0,0.07200577200577202,0.1505772005772006,0.16684704184704185,0.0,0.21078643578643574,0.2006854256854257
"(np.float64(15.0), np.float64(25.0), np.float64(70.0), np.float64(15.0), np.float64(95.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.9090909090909091,0.33333333333333337,0.9545454545454546,1.0,0.4696969696969697,1.0,1.0,1.0,0.9545454545454546,0.6212121212121212,1.0,1.0,0.0,0.37878787878787884,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0
"(np.float64(10.0), np.float64(5.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.3444444444444445,0.24999999999999994,0.5777777777777777,0.47222222222222215,0.13333333333333333,0.6,0.8,0.8,0.5277777777777777,0.2666666666666667,0.38888888888888884,0.5,0.8555555555555556,0.23888888888888882,0.5222222222222223,0.6555555555555557,0.5,0.19444444444444448,0.38888888888888884,0.35555555555555557,0.5,0.18888888888888888,0.8
"(np.float64(15.0), np.float64(35.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.30061529194096637,0.11732713738651523,0.4821737446753582,0.2759433759304677,0.22832064024783794,0.5228346456692914,0.7923497267759563,0.4574415902930167,0.7306312120820964,0.21854481304591025,0.21339012951249947,0.265057441590293,0.6523041177229896,0.131655264403425,0.19060281399251328,0.19718600748676907,0.5354330708661418,0.10638096467449765,0.19816703239963857,0.20911320511165615,0.5354330708661418,0.2739727206230369,0.7907749236263499
"(np.float64(10.0), np.float64(35.0), np.float64(65.0), np.float64(15.0), np.float64(95.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.3826638477801268,0.28752642706131076,1.0,0.40169133192389006,0.19661733615221993,1.0,0.9767441860465116,0.9767441860465116,0.7949260042283298,0.27906976744186046,0.492600422832981,0.28964059196617337,0.2558139534883721,0.42706131078224097,0.4714587737843552,0.4249471458773785,0.0,0.2219873150105708,0.44608879492600423,0.3995771670190275,0.0,0.17970401691331922,0.9767441860465116
"(np.float64(75.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(85.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.36363636363636365,1.0,1.0,0.23989898989898992,1.0,1.0,1.0,0.2777777777777778,0.2272727272727273,1.0,1.0,1.0,0.5555555555555556,0.9444444444444444,0.8333333333333334,0.0,0.2424242424242424,1.0,1.0,0.0,0.022727272727272707,0.05555555555555555
